"tax_id","parent_id","rank","tax_name","root","root_","root__","root___","superkingdom","superkingdom_","superkingdom__","superkingdom___","superkingdom____","kingdom","kingdom_","kingdom__","kingdom___","kingdom____","kingdom_____","phylum","phylum_","phylum__","subphylum","class","class_","class__","subclass","order","order_","order__","suborder","family","family_","family__","subfamily","genus","genus_","species","species_","subspecies","subspecies_"
"1946361","2614128","species","Clostridium sp. UBA4548","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","31979","","","","1485","2614128","1946361","","",""
"1946374","2614128","species","Clostridium sp. UBA699","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","31979","","","","1485","2614128","1946374","","",""
"1946375","2614128","species","Clostridium sp. UBA701","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","31979","","","","1485","2614128","1946375","","",""
"2003589","2614128","species","Clostridium sp. BSD9I1","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","31979","","","","1485","2614128","2003589","","",""
"1755832","31979","genus","Haloimpatiens","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","31979","","","","1755832","","","","",""
"1658110","1755832","species","Haloimpatiens massiliensis","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","31979","","","","1755832","","1658110","","",""
"1890059","31979","genus","Serpentinicella","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","31979","","","","1890059","","","","",""
"1734049","1890059","species","Serpentinicella alkaliphila","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","31979","","","","1890059","","1734049","","",""
"44258","31979","genus","Caloramator","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","31979","","","","44258","","","","",""
"908809","44258","species","Caloramator mitchellensis","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","31979","","","","44258","","908809","","",""
"89958","31979","genus","Natronincola","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","31979","","","","89958","","","","",""
"426128","89958","species","Natronincola peptidivorans","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","31979","","","","89958","","426128","","",""
"1122597","426128","species_","Natronincola peptidivorans DSM 18979","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","31979","","","","89958","","426128","1122597","",""
"189971","31979","family_","unclassified Clostridiaceae","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","31979","189971","","","","","","","",""
"1629719","189971","species","Clostridiaceae bacterium BRH_c20a","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","31979","189971","","","","","1629719","","",""
"541000","186802","family","Ruminococcaceae","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","541000","","","","","","","","",""
"253238","541000","genus","Ethanoligenens","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","541000","","","","253238","","","","",""
"253239","253238","species","Ethanoligenens harbinense","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","541000","","","","253238","","253239","","",""
"663278","253239","species_","Ethanoligenens harbinense YUAN-3","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","541000","","","","253238","","253239","663278","",""
"552397","541000","family_","unclassified Ruminococcaceae","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","541000","552397","","","","","","","",""
"29343","552397","species","[Clostridium] cellulosi","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","541000","552397","","","","","29343","","",""
"1367212","29343","species_","[Clostridium] cellulosi CS-4-4","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","541000","552397","","","","","29343","1367212","",""
"2305133","552397","family__","unclassified Ruminococcaceae (miscellaneous)","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","541000","552397","2305133","","","","","","",""
"1952279","2305133","species","Ruminococcaceae bacterium UBA1320","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","541000","552397","2305133","","","","1952279","","",""
"541019","186802","family","Gracilibacteraceae","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","541019","","","","","","","","",""
"342658","541019","genus","Gracilibacter","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","541019","","","","342658","","","","",""
"2637407","342658","genus_","unclassified Gracilibacter","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","541019","","","","342658","2637407","","","",""
"1734398","2637407","species","Gracilibacter sp. BRH_c7a","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","541019","","","","342658","2637407","1734398","","",""
"68298","186802","family","Syntrophomonadaceae","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","68298","","","","","","","","",""
"427925","68298","genus","Dethiobacter","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","68298","","","","427925","","","","",""
"427926","427925","species","Dethiobacter alkaliphilus","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","68298","","","","427925","","427926","","",""
"555088","427926","species_","Dethiobacter alkaliphilus AHT 1","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","68298","","","","427925","","427926","555088","",""
"862","68298","genus","Syntrophomonas","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","68298","","","","862","","","","",""
"2648904","862","genus_","unclassified Syntrophomonas","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","68298","","","","862","2648904","","","",""
"1671629","2648904","species","Syntrophomonas sp. DTU018","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","68298","","","","862","2648904","1671629","","",""
"1947619","2648904","species","Syntrophomonas sp. UBA4844","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","68298","","","","862","2648904","1947619","","",""
"1947621","2648904","species","Syntrophomonas sp. UBA4878","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","68298","","","","862","2648904","1947621","","",""
"1947622","2648904","species","Syntrophomonas sp. UBA4889","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","68298","","","","862","2648904","1947622","","",""
"1947623","2648904","species","Syntrophomonas sp. UBA4894","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","68298","","","","862","2648904","1947623","","",""
"1947625","2648904","species","Syntrophomonas sp. UBA4911","1","131567","","","2","1783272","","","","","","","","","","1239","","","","186801","","","","186802","","","","68298","","","","862","2648904","1947625","","",""
